symbol,date,ret_1,ret_2,ret_5,ret_10,ret_20,range_1,intraday_return,overnight_gap,volatility_5,volatility_10,volatility_20,distance_ma20,distance_ma50,distance_ma200,relative_volume_5,relative_volume_20,drawdown_20,drawdown_60,rsi_14,atr_14,vnindex_ret_1,vnindex_ret_5,vnindex_ret_20,vnindex_ret_60,vnindex_volatility_5,vnindex_volatility_20,vnindex_distance_ma20,vnindex_distance_ma200,relative_strength_5,relative_strength_20,rolling_beta_60,rolling_correlation_60,market_regime,future_return,target,split
PNJ,2024-12-06,0.0188930701104,0.0253260819861,0.0338014131506,0.0210328125118,0.028475168868,0.0239920731464,0.0167578964323,0.00213517367806,0.00905177875508,0.00856021365126,0.00835977571713,0.0311353635509,0.0191598097831,0.00723329362687,0.495510639613,1.21820867363,0,-0.0262372348782,76.9509981851,0.0127114737473,0.021628154715,0.020258578425,0.00615683626359,0.00885943319493,0.0110611870525,0.00801304550271,0.023861672494,0.00729398683166,0.0135428347257,0.0223183326044,0.610854639222,0.434269322825,BULL,0.00418612751053,NO_TRADE,train
SHS,2024-12-06,0.0741734407452,0.058711559271,0.051517283637,0.051517283637,-0.0218863955017,0.0975085403751,0.0824569671718,-0.00828352642664,0.0362688591974,0.0269890332722,0.0219144079477,0.0385822247757,-0.0308159292619,-0.176735599004,1.62524468061,2.03770193251,-0.0142617449664,-0.142335766423,62.9955947137,0.0507598784195,0.021628154715,0.020258578425,0.00615683626359,0.00885943319493,0.0110611870525,0.00801304550271,0.023861672494,0.00729398683166,0.031258705212,-0.0280432317653,2.10757481116,0.797355148103,BULL,-0.021506205221,DOWN,train
VCB,2024-12-06,0.00534457503479,0.0107178681063,0.015135775971,0.0380261434598,0.00859766833955,0.0169975763686,0.0107178681063,-0.00537329307152,0.0090384869389,0.00700882522415,0.00720696866286,0.0208590980295,0.0206975233535,0.0331411177983,0.361351876759,0.46210285732,-0.00209542230819,-0.00209542230819,63.8686131387,0.0142141818769,0.021628154715,0.020258578425,0.00615683626359,0.00885943319493,0.0110611870525,0.00801304550271,0.023861672494,0.00729398683166,-0.00512280245395,0.00244083207596,0.579079173682,0.543836684042,BULL,0.0020976207772,NO_TRADE,train
FPT,2024-12-09,0.00669752144772,0.0409577581328,0.0423661507272,0.117137582849,0.103032225898,0.0260681084406,-0.0159246565886,0.0226221780363,0.018764948106,0.0163973525946,0.017015185908,0.0863212779641,0.101471195793,0.226027360558,-0.149630721487,-0.157737962494,0,0,77.7822418642,0.0241292798111,0.00205700577325,0.0156156469966,0.0139376735943,0.0146165141607,0.0109778625427,0.00789276979524,0.0252419849241,0.00919638088038,0.0267505037306,0.089094552304,1.32827797565,0.652383550641,BULL,-0.0169094865241,DOWN,train
HPG,2024-12-09,-0.00921218636044,0.0331795724138,0.0311674993004,0.0555837681677,0.021665052204,0.0145562977742,-0.00921218636044,0,0.0216017027314,0.0149125796585,0.0157500592285,0.0386259580604,0.0337153330245,0.0160775841803,0.0291959064365,0.164587664887,-0.00916988416988,-0.00916988416988,74.2753623188,0.0178484447846,0.00205700577325,0.0156156469966,0.0139376735943,0.0146165141607,0.0109778625427,0.00789276979524,0.0252419849241,0.00919638088038,0.0155518523038,0.00772737860972,1.21339122749,0.671702401813,BULL,0.00194647263402,NO_TRADE,train
PNJ,2024-12-09,0.00418612751053,0.0230791976209,0.0369867065493,0.0369867065493,0.0359868731049,0.00821988672052,0,0.00418612751053,0.00864818771567,0.00703937282859,0.00830372257692,0.033569418036,0.0236943127728,0.0110026127855,-0.14199685312,0.216550396268,0,-0.0221523959152,76.6972477064,0.0119927469703,0.00205700577325,0.0156156469966,0.0139376735943,0.0146165141607,0.0109778625427,0.00789276979524,0.0252419849241,0.00919638088038,0.0213710595527,0.0220491995106,0.623527636698,0.44216967112,BULL,0.00416867687222,NO_TRADE,train
SHS,2024-12-09,-0.021506205221,0.0526672355242,0.030011078416,0.0453612669537,-0.035870626268,0.035870626268,-0.0291365940867,0.00763038886569,0.0389708563868,0.0275725274402,0.0223490687732,0.0183750276732,-0.0487849261361,-0.193271180139,0.0848181933641,0.394797019131,-0.0287162162162,-0.160583941606,56.746031746,0.047701863354,0.00205700577325,0.0156156469966,0.0139376735943,0.0146165141607,0.0109778625427,0.00789276979524,0.0252419849241,0.00919638088038,0.0143954314195,-0.0498082998623,2.11400785719,0.790126473618,BULL,0,NO_TRADE,train
VCB,2024-12-09,0.0020976207772,0.00744219581198,0.00971824946892,0.0389499567743,0.021506205221,0.0147675235857,0.0020976207772,0,0.00868373518676,0.00697633868906,0.00670805410112,0.0218905964323,0.0224632068164,0.0350428056267,-0.0813811002662,0.0554933234203,0,0,70.4854368932,0.0141728838537,0.00205700577325,0.0156156469966,0.0139376735943,0.0146165141607,0.0109778625427,0.00789276979524,0.0252419849241,0.00919638088038,-0.00589739752767,0.00756853162669,0.588461326944,0.552577023433,BULL,0.0115385895565,UP,train
FPT,2024-12-10,-0.0169094865241,-0.0102119650764,0.0331967053406,0.100228096325,0.0678793145387,0.0229895182247,-0.0148412334601,-0.00206825306406,0.0210540346714,0.0184792480781,0.0174028500003,0.0643761317545,0.0808643420469,0.202615370111,-0.0787844877503,-0.152493307161,-0.0167673235855,-0.0167673235855,81.8258664413,0.0242174781494,0.00290882995063,0.0179248774617,0.0186364420142,0.0275215332832,0.0108934048394,0.00788477876219,0.0272534574364,0.011887638244,0.0152718278789,0.0492428725244,1.2934717742,0.620025002612,BULL,0.0169094865241,UP,train
HPG,2024-12-10,0.00194647263402,-0.00726571372642,0.0276015550692,0.0498359222569,-0.0019426912375,0.0145562977742,0,0.00194647263402,0.0216901457677,0.014931864214,0.0146669585099,0.0407548888158,0.0347186591414,0.0177147677488,-0.292517399959,-0.166733323361,-0.00723938223938,-0.00723938223938,82.2834645669,0.0174317660949,0.00290882995063,0.0179248774617,0.0186364420142,0.0275215332832,0.0108934048394,0.00788477876219,0.0272534574364,0.011887638244,0.00967667760753,-0.0205791332517,1.23117365003,0.670316968676,BULL,0.00919435463282,UP,train
PNJ,2024-12-10,0.00416867687222,0.00835480438275,0.0293876168946,0.0411553834215,0.0411553834215,0.00830277801738,0.0011206276687,0.00304804920352,0.00835073391713,0.00691839643369,0.00829244118894,0.0357199081938,0.0280991844295,0.0146532158825,0.165016960167,0.520591775313,0,-0.0180675569521,79.427549195,0.0116457142857,0.00290882995063,0.0179248774617,0.0186364420142,0.0275215332832,0.0108934048394,0.00788477876219,0.0272534574364,0.011887638244,0.0114627394329,0.0225189414073,0.642313732004,0.445865299302,BULL,0.00207783979497,NO_TRADE,train
SHS,2024-12-10,0,-0.021506205221,0.030011078416,0.0372053540501,-0.0291365940867,0.0363991655503,0.00785687149522,-0.00785687149522,0.0389708563868,0.0275741830274,0.0223214287788,0.0199104252583,-0.0461181154612,-0.192384537324,-0.3341271872,-0.0670788753925,-0.0287162162162,-0.160583941606,62.9955947137,0.047701863354,0.00290882995063,0.0179248774617,0.0186364420142,0.0275215332832,0.0108934048394,0.00788477876219,0.0272534574364,0.011887638244,0.0120862009543,-0.0477730361009,2.14980757598,0.79079080558,BULL,-0.00785687149522,DOWN,train
VCB,2024-12-10,0.0115385895565,0.0136362103337,0.0115385895565,0.0428090428134,0.0351880649079,0.0147675235857,0.0115385895565,0,0.00911845337963,0.00730780774873,0.00705140186249,0.0319058854479,0.0335900290512,0.0466873246765,0.0151093304606,0.211467778415,0,0,83.4932821497,0.0138509514705,0.00290882995063,0.0179248774617,0.0186364420142,0.0275215332832,0.0108934048394,0.00788477876219,0.0272534574364,0.011887638244,-0.0063862879052,0.0165516228937,0.572187600311,0.529947254569,BULL,-0.0083200479947,DOWN,train
FPT,2024-12-11,0.0169094865241,0,0.0305804619111,0.107446464548,0.0957473382812,0.0169094865241,0.0161823606589,0.000727125865202,0.0206829484541,0.0186054033408,0.0173086047946,0.0772035849719,0.0969507836608,0.220284416258,-0.223045611272,-0.333187848369,0,0,81.9023569024,0.0223015620743,-0.00139046571574,0.0176379527849,0.0216545536993,0.0103674546355,0.0109249878579,0.00780567502865,0.0247001990483,0.0102894141196,0.0129425091261,0.0740927845819,1.33926218972,0.607765547151,BULL,0.00665296292042,UP,train
HPG,2024-12-11,0.00919435463282,0.0111408272668,0.0328058794708,0.0574984920612,0.0145562977742,0.0216823719373,0.00725166339532,0.0019426912375,0.0217231991914,0.0149316560378,0.0147041824566,0.049571526075,0.0433733728703,0.0267900199571,0.260794359546,0.669179786264,0,0,82.8244274809,0.0168937517203,-0.00139046571574,0.0176379527849,0.0216545536993,0.0103674546355,0.0109249878579,0.00780567502865,0.0247001990483,0.0102894141196,0.0151679266859,-0.00709825592512,1.25998858464,0.657543230123,BULL,-0.00579711768433,DOWN,train
PNJ,2024-12-11,0.00207783979497,0.00624651666718,0.0357587261639,0.0442340573284,0.0400705073051,0.0132600393234,0,0.00207783979497,0.00674190976709,0.0067313941754,0.00828838021217,0.0357630131889,0.0302376307331,0.0162167950797,-0.147022665147,0.187954493171,0,-0.0160251374705,77.0459081836,0.0112337766018,-0.00139046571574,0.0176379527849,0.0216545536993,0.0103674546355,0.0109249878579,0.00780567502865,0.0247001990483,0.0102894141196,0.0181207733789,0.0184159536057,0.672086074333,0.44447124144,BULL,-0.00207783979497,NO_TRADE,train
SHS,2024-12-11,-0.00785687149522,-0.00785687149522,0.0293484825548,0.00703608883407,-0.0369934655819,0.0295673712585,0,-0.00785687149522,0.0390280338274,0.0269575403287,0.0223635383845,0.0138617380487,-0.0499741886064,-0.197679528874,-0.452360417753,-0.222166729973,-0.0289361702128,-0.167153284672,57.5342465753,0.042318767998,-0.00139046571574,0.0176379527849,0.0216545536993,0.0103674546355,0.0109249878579,0.00780567502865,0.0247001990483,0.0102894141196,0.0117105297699,-0.0586480192812,2.18379830722,0.780630492022,BULL,0,NO_TRADE,train
VCB,2024-12-11,-0.0083200479947,0.0032185415618,0.0160340304453,0.0225860604366,0.02802399095,0.0083200479947,-0.0083200479947,0,0.0072935072973,0.00774903750738,0.00738153033314,0.0219109932601,0.0244694124115,0.0377294000544,-0.436578985664,-0.426936309563,-0.00828553218611,-0.00828553218611,75.0452079566,0.013587954462,-0.00139046571574,0.0176379527849,0.0216545536993,0.0103674546355,0.0109249878579,0.00780567502865,0.0247001990483,0.0102894141196,-0.00160392233962,0.00636943725065,0.522703261524,0.477028418404,BULL,-0.0129367910307,DOWN,train
FPT,2024-12-12,0.00665296292042,0.0235624494446,0.0476107210533,0.0871262040315,0.095081282732,0.013244182555,0.00332094873096,0.00333201418946,0.0185835131505,0.0177248512478,0.0173041175601,0.0790873585444,0.101680175323,0.225530861021,0.0776384193971,-0.117814748689,0,0,82.1576763485,0.0222495376427,-0.00252663529313,0.02267688943,0.0181483369785,0.00312579188581,0.00982266077465,0.00784737594284,0.0211758418991,0.00761436305095,0.0249338316233,0.0769329457536,1.32000528533,0.599687579321,BULL,-0.00197542634663,NO_TRADE,train
HPG,2024-12-12,-0.00579711768433,0.0033972369485,0.0385232819963,0.0532331592054,0.0255165953818,0.0197739744115,-0.00579711768433,0,0.0206582212729,0.0152208924837,0.0142143028728,0.0421347605463,0.0362278094626,0.0208270479601,-0.365266044011,-0.118524330421,-0.00578034682081,-0.00578034682081,77.6470588235,0.0174072535991,-0.00252663529313,0.02267688943,0.0181483369785,0.00312579188581,0.00982266077465,0.00784737594284,0.0211758418991,0.00761436305095,0.0158463925663,0.00736825840337,1.29293430267,0.672610879656,BULL,-0.00875918008988,DOWN,train
PNJ,2024-12-12,-0.00207783979497,0,0.0272478744931,0.0401555499771,0.0401555499771,0.00833738996611,0.0011206276687,-0.00319846746367,0.00793717727129,0.00701219666661,0.00828615176387,0.0315148414355,0.028359692249,0.0136452874009,0.12270422772,0.611303458014,-0.00207568258023,-0.0140400694116,70.709382151,0.0104457142857,-0.00252663529313,0.02267688943,0.0181483369785,0.00312579188581,0.00982266077465,0.00784737594284,0.0211758418991,0.00761436305095,0.00457098506314,0.0220072129986,0.67798936312,0.446792624366,BULL,0,NO_TRADE,train
SHS,2024-12-12,0,-0.00785687149522,0.044810364029,0.00703608883407,-0.0293630767162,0.0289113434944,-0.00785687149522,0.00785687149522,0.0374978428039,0.0269575403287,0.0223247827941,0.0153955682122,-0.0463374678212,-0.196628798147,-0.0212665106024,0.420995230797,-0.0289361702128,-0.167153284672,55.9241706161,0.0428195818205,-0.00252663529313,0.02267688943,0.0181483369785,0.00312579188581,0.00982266077465,0.00784737594284,0.0211758418991,0.00761436305095,0.022133474599,-0.0475114136946,2.14904228758,0.776818529972,BULL,-0.00703608883407,DOWN,train
VCB,2024-12-12,-0.0129367910307,-0.0212568390254,-0.00227605365694,0.0063678882827,0.00849956081245,0.0169618798821,-0.0129367910307,0,0.0100206190045,0.00909199497238,0.00793019366934,0.00834543708919,0.0111716029308,0.0242680167977,-0.0544516676569,0.00110075310795,-0.0210325047801,-0.0210325047801,64.8387096774,0.0141369047619,-0.00252663529313,0.02267688943,0.0181483369785,0.00312579188581,0.00982266077465,0.00784737594284,0.0211758418991,0.00761436305095,-0.0249529430869,-0.009648776166,0.531936027729,0.47011107302,BULL,0.00227605365694,NO_TRADE,train
FPT,2024-12-13,-0.00197542634663,0.00467753657378,0.0113750580215,0.0815400447386,0.106301311535,0.0179929096526,-0.0112471200148,0.00927169366814,0.0126392651926,0.0179895578845,0.0168679446122,0.0711411215508,0.0967552768823,0.220273154714,-0.0417017186875,-0.236102492339,-0.00197347647616,-0.00197347647616,80.7203389831,0.0226833595101,-0.00119075327234,-0.00014201855733,0.028378530874,-0.00308829451876,0.00236768371755,0.00731698021457,0.0185072822849,0.00636411053147,0.0115170765788,0.077922780661,1.33060025265,0.600976659274,SIDEWAYS,-0.00467753657378,NO_TRADE,train
HPG,2024-12-13,-0.00875918008988,-0.0145562977742,-0.0126276568678,0.0409034575972,0.0444739791155,0.0199471464091,-0.00875918008988,0,0.00793138632377,0.0158644338887,0.0127342371784,0.0307304785894,0.0261914554264,0.0119820454798,-0.0506141744266,0.100740141979,-0.014450867052,-0.014450867052,70.4724409449,0.0179444211702,-0.00119075327234,-0.00014201855733,0.028378530874,-0.00308829451876,0.00236768371755,0.00731698021457,0.0185072822849,0.00636411053147,-0.0124856383105,0.0160954482415,1.3027593711,0.670430183774,SIDEWAYS,-0.0113051093438,DOWN,train
PNJ,2024-12-13,0,-0.00207783979497,0.00835480438275,0.0421562175334,0.0401555499771,0.0196100345393,0,0,0.00271918257808,0.00684809462449,0.00828615176387,0.0294250866776,0.0284476857459,0.01319914794,0.46133389405,0.995713575704,-0.00207568258023,-0.0140400694116,84.4262295082,0.0105257142857,-0.00119075327234,-0.00014201855733,0.028378530874,-0.00308829451876,0.00236768371755,0.00731698021457,0.0185072822849,0.00636411053147,0.00849682294008,0.0117770191031,0.710385089352,0.471106746696,SIDEWAYS,0.00207783979497,NO_TRADE,train
SHS,2024-12-13,-0.00703608883407,-0.00703608883407,-0.0363991655503,0.0151181180868,-0.0148929603293,0.0453612669537,0.0304683066244,-0.0375043954585,0.00878598298753,0.0265485399932,0.0218710717287,0.00903949770673,-0.0496720403952,-0.201263315215,-0.205018115453,-0.156802373603,-0.0357446808511,-0.17299270073,58.4158415842,0.0446980204262,-0.00119075327234,-0.00014201855733,0.028378530874,-0.00308829451876,0.00236768371755,0.00731698021457,0.0185072822849,0.00636411053147,-0.0362571469929,-0.0432714912033,2.17028941566,0.779789721502,SIDEWAYS,-0.0151181180868,DOWN,train
VCB,2024-12-13,0.00227605365694,-0.0106607373738,-0.00534457503479,0.00979120093625,0.0162072795395,0.00953542578489,0,0.00227605365694,0.00966424268209,0.0090817999243,0.0078170772134,0.00982273167052,0.0132755885818,0.0268210733432,-0.509902556223,-0.568266309738,-0.0188017845762,-0.0188017845762,65.2312599681,0.0143367512643,-0.00119075327234,-0.00014201855733,0.028378530874,-0.00308829451876,0.00236768371755,0.00731698021457,0.0185072822849,0.00636411053147,-0.00520255647745,-0.0121712513345,0.524931407371,0.463254195472,SIDEWAYS,-0.00439418072176,NO_TRADE,train
FPT,2024-12-16,-0.00467753657378,-0.00665296292042,0,0.0423661507272,0.117137582849,0.010048745395,0,-0.00467753657378,0.0126679225042,0.0157405605742,0.0163291190379,0.059897160328,0.0890410484703,0.211821227479,-0.175015598914,-0.35899876418,-0.0066308809599,-0.0066308809599,78.7515502274,0.0231302788121,-0.00377878010994,-0.00597780444052,0.0354712860602,-0.00747258478949,0.0025163870818,0.00684670928702,0.0128750337941,0.00252929079293,0.00597780444052,0.0816662967886,1.33393313911,0.603140883443,SIDEWAYS,0.00261894518963,NO_TRADE,train
HPG,2024-12-16,-0.0113051093438,-0.0200642894337,-0.0147205798512,0.0164469194492,0.0486171687534,0.0108535845914,-0.00394672441264,-0.00735838493119,0.00841310176402,0.0161940556638,0.0124624192457,0.0166850939793,0.0139029499915,0.000789055137392,-0.169185928547,-0.0680331027394,-0.0255298651252,-0.0255298651252,62.5954198473,0.0185368264953,-0.00377878010994,-0.00597780444052,0.0354712860602,-0.00747258478949,0.0025163870818,0.00684670928702,0.0128750337941,0.00252929079293,-0.00874277541067,0.0131458826931,1.31139933703,0.679324665887,SIDEWAYS,-0.00694447235281,DOWN,train
PNJ,2024-12-16,0.00207783979497,0.00207783979497,0.00624651666718,0.0432332232165,0.0595374754682,0.00511755474785,0,0.00207783979497,0.00237309541585,0.00680021942352,0.0069313164501,0.0285001108474,0.0302342413475,0.0148599281026,-0.327825109648,-0.0807968779401,0,-0.011989272756,84.9604221636,0.0103556032025,-0.00377878010994,-0.00597780444052,0.0354712860602,-0.00747258478949,0.0025163870818,0.00684670928702,0.0128750337941,0.00252929079293,0.0122243211077,0.024066189408,0.702771398407,0.467291344405,SIDEWAYS,0.0122194649059,UP,train
SHS,2024-12-16,-0.0151181180868,-0.0221542069208,-0.030011078416,0,0,0.0151181180868,-0.0151181180868,0,0.0063178616778,0.0270695360258,0.0210607073316,-0.00610054771341,-0.0604637066222,-0.212189879181,-0.354103420243,-0.386374259788,-0.0502127659574,-0.185401459854,51.9047619048,0.0453789042499,-0.00377878010994,-0.00597780444052,0.0354712860602,-0.00747258478949,0.0025163870818,0.00684670928702,0.0128750337941,0.00252929079293,-0.0240332739755,-0.0354712860602,2.17807554824,0.781296121194,SIDEWAYS,0.00803217169726,UP,train
VCB,2024-12-16,-0.00439418072176,-0.00211812706482,-0.0118363765337,-0.00211812706482,0.0151194334548,0.00749067172916,-0.00114108741699,-0.00325309330476,0.00956807311237,0.00890868059642,0.00785094072349,0.00463729169056,0.00866023072013,0.0225550867988,-0.0381001195968,-0.203981021501,-0.0231038878266,-0.0231038878266,59.7039473684,0.0137125148543,-0.00377878010994,-0.00597780444052,0.0354712860602,-0.00747258478949,0.0025163870818,0.00684670928702,0.0128750337941,0.00252929079293,-0.00585857209322,-0.0203518526055,0.533133452592,0.479000264628,SIDEWAYS,0,NO_TRADE,train
FPT,2024-12-17,0.00261894518963,-0.00205859138416,0.0195284317138,0.0527251370544,0.119042050916,0.0072842760727,0.00198341927056,0.000635525919071,0.00846406008732,0.0151962456139,0.0163030849685,0.056377238114,0.0892443060071,0.21230348231,-0.144802294133,-0.372491577008,-0.00402589201137,-0.00402589201137,78.0623132736,0.0223621191363,0.000965816506621,-0.00792081788453,0.0376277304147,-0.00370419059787,0.00176063082576,0.00681447623945,0.0119593595571,0.00347606605685,0.0274492495983,0.0814143205014,1.32371929624,0.601429695237,SIDEWAYS,-0.0127623970416,DOWN,train
HPG,2024-12-17,-0.00694447235281,-0.0182495816966,-0.023611524838,0.0039900302312,0.0458328688072,0.0188497644609,-0.00694447235281,0,0.00805289294146,0.0163419160714,0.0125551279086,0.00737100737101,0.00643235011222,-0.00594749186055,-0.203948352862,-0.0913459441923,-0.0322736030829,-0.0322736030829,58.9743589744,0.019234871649,0.000965816506621,-0.00792081788453,0.0376277304147,-0.00370419059787,0.00176063082576,0.00681447623945,0.0119593595571,0.00347606605685,-0.0156907069535,0.00820513839258,1.3128148403,0.676597334723,SIDEWAYS,0,NO_TRADE,train
PNJ,2024-12-17,0.0122194649059,0.0142973047008,0.0142973047008,0.0436849215954,0.0663487811726,0.016229774031,0.00712310095282,0.00509636395303,0.00550874288936,0.00685643066288,0.00721845024422,0.0376771743756,0.0422797320979,0.0270998846538,0.20532319243,0.690962798607,0,0,88.6666666667,0.0113902658855,0.000965816506621,-0.00792081788453,0.0376277304147,-0.00370419059787,0.00176063082576,0.00681447623945,0.0119593595571,0.00347606605685,0.0222181225854,0.028721050758,0.714447887051,0.467799638434,SIDEWAYS,-0.00410937831333,NO_TRADE,train
SHS,2024-12-17,0.00803217169726,-0.00708594638949,-0.0219789067188,0.00803217169726,0.00803217169726,0.0151181180868,0.00803217169726,0,0.00877062974253,0.0271884416411,0.0211371517101,0.00151339802368,-0.0496544966125,-0.204722182949,-0.257103496075,-0.30710282082,-0.0425531914894,-0.178832116788,47.9381443299,0.0423492063492,0.000965816506621,-0.00792081788453,0.0376277304147,-0.00370419059787,0.00176063082576,0.00681447623945,0.0119593595571,0.00347606605685,-0.0140580888342,-0.0295955587174,2.17571166991,0.779636378568,SIDEWAYS,0,NO_TRADE,train
VCB,2024-12-17,0,-0.00439418072176,-0.0233749660902,-0.0118363765337,0.0227657473045,0.00326371046883,0.00097911234976,-0.00097911234976,0.00616025968055,0.00820755480073,0.00760248546625,0.00350268430012,0.008421329649,0.0227913478959,0.0117379702607,-0.254126843509,-0.0231038878266,-0.0231038878266,54.2910447761,0.0127222312836,0.000965816506621,-0.00792081788453,0.0376277304147,-0.00370419059787,0.00176063082576,0.00681447623945,0.0119593595571,0.00347606605685,-0.0154541482057,-0.0148619831101,0.537871866224,0.483230443026,SIDEWAYS,-0.00097911234976,NO_TRADE,train
FPT,2024-12-18,-0.0127623970416,-0.010143451852,-0.010143451852,0.020437010059,0.136552039823,0.0188053350511,-0.0141088785726,0.0013464815309,0.00740275797137,0.0152613689664,0.0146408044661,0.0360845535488,0.0730745044665,0.194396490352,0.377487940721,0.152825231266,-0.0166561414588,-0.0166561414588,69.2798541477,0.0218465808094,-0.00163927322683,-0.00816962539562,0.0458718289314,-0.0120298767115,0.0017573005431,0.00629490977304,0.00801880348299,0.00183120916379,-0.0019738264564,0.0906802108918,1.35538954004,0.603572915387,SIDEWAYS,0.00472511190268,NO_TRADE,train
HPG,2024-12-18,0,-0.00694447235281,-0.0328058794708,0,0.0594742136056,0.00946929577544,0,0,0.00421651091712,0.0162931331167,0.0120023697227,0.00444977751112,0.00639201699194,-0.00576547150669,-0.34666832788,-0.402045604872,-0.0322736030829,-0.0322736030829,59.6296296296,0.0189859916092,-0.00163927322683,-0.00816962539562,0.0458718289314,-0.0120298767115,0.0017573005431,0.00629490977304,0.00801880348299,0.00183120916379,-0.0246362540752,0.0136023846742,1.32470700786,0.676757076668,SIDEWAYS,0.0128587330618,UP,train
PNJ,2024-12-18,-0.00410937831333,0.00811008659253,0.00811008659253,0.0438688127564,0.0642640365862,0.00617628062014,-0.00205680002895,-0.00205257828439,0.0063577206652,0.00683081713407,0.00731407087047,0.0301087373255,0.037347125198,0.022668283111,-0.730578733648,-0.654739750972,-0.00410094637224,-0.00410094637224,83.4051724138,0.0115050454772,-0.00163927322683,-0.00816962539562,0.0458718289314,-0.0120298767115,0.0017573005431,0.00629490977304,0.00801880348299,0.00183120916379,0.0162797119881,0.0183922076547,0.722135479172,0.467680074028,SIDEWAYS,-0.00301372263949,NO_TRADE,train
SHS,2024-12-18,0,0.00803217169726,-0.0141220352236,0.0152264473313,0.0306883288055,0.0151181180868,0,0,0.00869904372574,0.0270481293999,0.0204317092619,0,-0.0468040398563,-0.203582110684,-0.47077332174,-0.53433834065,-0.0425531914894,-0.178832116788,47.9381443299,0.0359365079365,-0.00163927322683,-0.00816962539562,0.0458718289314,-0.0120298767115,0.0017573005431,0.00629490977304,0.00801880348299,0.00183120916379,-0.00595240982794,-0.015183500126,2.16986346513,0.774968027115,SIDEWAYS,0,NO_TRADE,train
VCB,2024-12-18,-0.000979112349761,-0.000979112349761,-0.0160340304453,0,0.0328605736251,0.00310381691633,0,-0.00097911234976,0.00594538563019,0.00712591116106,0.00706513888161,0.000898766239072,0.00710647211836,0.0219583391383,-0.0771077482977,-0.290651278304,-0.0240599107712,-0.0240599107712,51.9157088123,0.0122682215743,-0.00163927322683,-0.00816962539562,0.0458718289314,-0.0120298767115,0.0017573005431,0.00629490977304,0.00801880348299,0.00183120916379,-0.00786440504968,-0.0130112553063,0.540463956393,0.481236911299,SIDEWAYS,0.00097911234976,NO_TRADE,train
FPT,2024-12-19,0.00472511190268,-0.00803728513897,-0.0120713028698,0.0355394181835,0.122949763882,0.0121281307871,0.00472511190268,0,0.00686845546144,0.0146298210049,0.014392311996,0.0347607177846,0.0759362003188,0.19745583688,-0.258053446336,-0.401513667782,-0.0119987369751,-0.0119987369751,69.5160560832,0.0218006665754,0.00338645426731,-0.00225653583518,0.0398515598045,-0.0168244957325,0.00272794668299,0.00607703794272,0.00944380124961,0.00524549965049,-0.00981476703458,0.0830982040774,1.39631870159,0.613081283718,SIDEWAYS,-0.00400288741998,NO_TRADE,train
HPG,2024-12-19,0.0128587330618,0.0128587330618,-0.0141500287248,0.0243732532716,0.0665388825254,0.014851758136,0.0128587330618,0,0.00972184116761,0.0162020333896,0.0121921987498,0.0141280243191,0.0195288624362,0.00728113290666,-0.185005635817,-0.272274276961,-0.0197495183044,-0.0197495183044,62.2837370242,0.0186381186381,0.00338645426731,-0.00225653583518,0.0398515598045,-0.0168244957325,0.00272794668299,0.00607703794272,0.00944380124961,0.00524549965049,-0.0118934928896,0.0266873227209,1.33122267489,0.67140493561,SIDEWAYS,-0.0188497644609,DOWN,train
PNJ,2024-12-19,-0.00301372263949,-0.00712310095282,0.007174203748,0.0344220782411,0.0493304212814,0.00811008659252,-0.000952683463608,-0.00206103917588,0.00650592835776,0.00716161661644,0.00713860704749,0.0244767763565,0.0335463363697,0.019450533167,-0.570066019122,-0.524183101361,-0.00709779179811,-0.00709779179811,82.1656050955,0.0114603426756,0.00338645426731,-0.00225653583518,0.0398515598045,-0.0168244957325,0.00272794668299,0.00607703794272,0.00944380124961,0.00524549965049,0.00943073958318,0.00947886147688,0.729100008593,0.465541586229,SIDEWAYS,-0.000953591934944,NO_TRADE,train
SHS,2024-12-19,0,0,-0.0141220352236,0.0306883288055,0.0152264473313,0.0304683066244,0.0233823602349,-0.0233823602349,0.00869904372574,0.0264035962932,0.0201678049669,-0.000754985122352,-0.0435300119027,-0.202413320052,0.306339002334,0.00831163121433,-0.0425531914894,-0.178832116788,52.5423728814,0.0306031746032,0.00338645426731,-0.00225653583518,0.0398515598045,-0.0168244957325,0.00272794668299,0.00607703794272,0.00944380124961,0.00524549965049,-0.0118654993884,-0.0246251124732,2.14687627762,0.766962310268,SIDEWAYS,-0.0152264473313,DOWN,train
VCB,2024-12-19,0.000979112349761,0,-0.00211812706482,-0.00439418072176,0.0304709780561,0.00309723941458,0.00097911234976,0,0.00252533532422,0.0068893072464,0.00705461725855,0.000375283502211,0.00763574567675,0.0230942970545,-0.423073874092,-0.626823534023,-0.0231038878266,-0.0231038878266,53.1669865643,0.0117086469231,0.00338645426731,-0.00225653583518,0.0398515598045,-0.0168244957325,0.00272794668299,0.00607703794272,0.00944380124961,0.00524549965049,0.00013840877036,-0.00938058174842,0.486714903246,0.453371922575,SIDEWAYS,-0.00753114234106,DOWN,train
